megkapni; megérteni | le; távol | -nak; -nek; valaminek a | engem; nekem,get | off | of | me,Szállj le rólam.,Get off of me.
nyugodt; megnyugodni | le; lent,calm | down,Nyugodj meg.,Calm down.
te; ön | nem tud | lenni | itt; tessék,you | can't | be | here,Nem lehetsz itt.,You can't be here.
ne; nem | megérinteni | engem; nekem,don't | touch | me,Ne érj hozzám.,Don't touch me.
Grace; kegyelem | becsukni; befogni | a; az | ajtó,grace | shut | the | door,"Grace, csukd be az ajtót.","Grace, shut the door."
mi van; mi a | menni | rajta; -on; -en; -ön,what's | go | on,Mi folyik itt?,What's going on?
minden | rendben; jól,everything | fine,Minden rendben.,Everything's fine.
hé; szia,hey,Szia.,Hey.
megkapni; megérteni | be; bent; -ban; -ben | a; az | kisteherautó,get | in | the | truck,Szállj be a kocsiba.,Get in the truck.
fogok | hívni | a; az | rendőrség,i'll | call | the | police,Hívom a rendőrséget.,I'll call the police.
jönni | vissza | lenni | egy | hiba,come | back | be | a | mistake,Hiba volt visszajönnöm.,Coming back was a mistake.
nem | egy | hasznot húzni; előny | -ból; -ből; -tól; -től | te; ön | lenni | be; bent; -ban; -ben | Diem | élet | kivéve | te; ön,no | one | benefit | from | you | be | in | diem | life | except | you,"Rajtad kívül senkinek sem válik javára, ha része leszel Diem életének.",No one benefits from you being in Diem's life except you.
te vagy; ön van | egy | seggfej,you're | an | asshole,Egy seggfej vagy.,You're an asshole.
baszd meg; baszni | te; ön,fuck | you,Baszd meg!,Fuck you!
várni,wait,Várj.,Wait.
hol; ahol | lenni | te; ön | vinni; elvenni | őt; neki; az ő,where | be | you | take | her,Hová viszed?,Where are you taking her?
hol; ahol | lenni | ő | menni,where | be | she | go,Hová megy?,Where is she going?
nem,no,Ne!,No!
miért | ne; nem | te; ön | van neki; birtokolni; kell | bármilyen; valamennyi | holmi; dolog,why | don't | you | have | any | stuff,Miért nincs semmid?,Why don't you have any stuff?
én | csak; éppen | mozogni; költözni | be; bent; -ban; -ben,i | just | move | in,Most költöztem be.,I just moved in.
tud/képes | én | van neki; birtokolni; kell | ez,can | i | have | this,Ezt megtarthatom?,Can I have this?
persze; biztos,sure,Persze.,Sure.
te; ön | megkapni; megérteni | egy | kiscica,you | get | a | kitten,Van egy kiscicád?,You got a kitten?
tud/képes | te; ön | menni | kérem; kérlek,can | you | go | please,"Elmennél, kérlek?","Can you go, please?"
anya | nem fog | engedni | engem; nekem | van neki; birtokolni; kell | egy,mom | won't | let | me | have | one,"Anya nem engedi, hogy legyen.",Mom won't let me have one.
mi van; mi a | annak a | név,what's | its | name,Hogy hívják?,What's its name?
ez; az | nem ...ik | van neki; birtokolni; kell | egy | név | még,it | doesn't | have | a | name | yet,Még nincs neve.,It doesn't have a name yet.
miért | lenni | te; ön | annyira; így | szegény,why | be | you | so | poor,Miért vagy ilyen szegény?,Why are you so poor?
én | csak; éppen | megkapni; megérteni | ki; végig | -nak; -nek; valaminek a | börtön,i | just | get | out | of | prison,Én... most szabadultam a börtönből.,I... just got out of prison.
az én | apa | be; bent; -ban; -ben | börtön,my | dad | in | prison,Apukám börtönben van.,My dad's in prison.
csinálni | te; ön | tudni; ismerni | őt; neki,do | you | know | him,Ismered?,Do you know him?
én | lenni | be; bent; -ban; -ben | egy | nő | börtön | annyira; így | nem,i | be | in | a | woman | prison | so | no,"Női börtönben voltam, szóval nem.","I was in a women's prison, so no."
miért | lenni | te; ön | annyira; így | szomorú,why | be | you | so | sad,Miért vagy ennyire szomorú?,Why are you so sad?
én | van neki; birtokolni; kell | egy | lánya; lánygyermek | és | nem | egy | engedni | engem; nekem | látni | őt; neki; az ő,i | have | a | daughter | and | no | one | let | me | see | her,"Van egy lányom, de senki sem engedi, hogy találkozzam vele.","I have a daughter, and no one's letting me see her."
csinálni | ő | megkapni; megérteni | elrabolni,do | she | get | kidnap,Elrabolták?,Did she get kidnapped?
nem | nem,no | no,"Nem, nem.","No, no."
ő; ő van | -val; -vel | őt; neki; az ő | nagyszülő | de | ők; ők vannak | nem | engedni | engem; nekem | látni | őt; neki; az ő,she's | with | her | grandparent | but | they're | not | let | me | see | her,"A nagyszüleinél van, de nem engedik, hogy lássam.","She's with her grandparents, but they're not letting me see her."
de | te; ön | akarni | -hoz; -hez; felé,but | you | want | to,De te szeretnéd?,But you want to?
több | mint | bármi,more | than | anything,Mindennél jobban.,More than anything.
én vagyok | hölgy | Diana,i'm | lady | diana,Lady Diana vagyok.,I'm Lady Diana.
én | van neki; birtokolni; kell | néhány; valamennyi | csillagszóró,i | have | some | sparkler,Van néhány csillagszóróm.,I have some sparklers.
csinálni | te; ön | akarni | -hoz; -hez; felé | fény; könnyű | őket; nekik | -val; -vel | engem; nekem,do | you | want | to | light | them | with | me,Szeretnéd velem együtt meggyújtani őket?,Do you want to light them with me?
talán | késő; késésben,maybe | late,Talán később?,Maybe later?
szabadidős | szoba; terem | közel; közeli | be; bent; -ban; -ben | perc,rec | room | close | in | minute,A társalgó 15 perc múlva zár.,Rec room closes in 15 minutes.
jönni | -val; -vel | engem; nekem,come | with | me,Gyere velem.,Come with me.
én vagyok | Ivy,i'm | ivy,Ivy vagyok.,I'm Ivy.
szabadidős | szoba; terem | közel; közeli | be; bent; -ban; -ben | tíz | perc,rec | room | close | in | ten | minute,A társalgó tíz perc múlva zár.,Rec room closes in ten minutes.
kezdeni | elindulni; tartani valahová | vissza | -hoz; -hez; felé | a te; az ön | priccs,start | head | back | to | your | bunk,Induljatok vissza a priccseitekhez.,Start heading back to your bunks.
fiú | vagy | lány,boy | or | girl,Fiú vagy lány?,Boy or girl?
lenni | egy | lány,be | a | girl,Lány volt.,Was a girl.
ők | fog; készül valamire | engedni | te; ön | látni | őt; neki; az ő,they | gonna | let | you | see | her,"Engedni fogják, hogy találkozz vele?",They gonna let you see her?
minden | fogvatartott | és | COs | lenni | tájékoztatni; tanácsolni,all | inmate | and | cos | be | advise,Minden fogvatartott és fegyőr figyelmébe...,All inmates and COs be advised...
ne; nem | tudni; ismerni,don't | know,Nem tudom.,Don't know.
ők | vinni; elvenni | a te; az ön | bébi; kisbaba | -ból; -ből; -tól; -től | te; ön,they | take | your | baby | from | you,Elvették tőled a kisbabádat.,They took your baby from you.
te vagy; ön van | soha | fog; készül valamire | megkapni; megérteni | félre | az; hogy,you're | never | gonna | get | over | that,Ezen sosem fogsz túllépni.,You're never gonna get over that.
annyira; így | te; ön | dönteni | rendben; helyes | itt; tessék | rendben; helyes | most,so | you | decide | right | here | right | now,"Tehát dönts, itt és most.","So, you decide, right here, right now."
te; ön | fog; készül valamire | élni | be; bent; -ban; -ben | a te; az ön | szomorúság | vagy | te; ön | fog; készül valamire | meghalni | be; bent; -ban; -ben | ez; az,you | gonna | live | in | your | sadness | or | you | gonna | die | in | it,"A szomorúságodban akarsz élni, vagy bele akarsz halni?",You gonna live in your sadness or you gonna die in it?
én vagyok | fog; készül valamire | élni | be; bent; -ban; -ben | ez; az,i'm | gonna | live | in | it,Benne fogok élni.,I'm gonna live in it.
én vagyok | fog; készül valamire | név | te; ön | Ivy,i'm | gonna | name | you | ivy,Ivynek foglak hívni.,I'm gonna name you Ivy.
hogyan | tudna; lehetne | ő | csak; éppen | megmutatni; megjelenni; műsor | fel; fent; várj,how | could | she | just | show | up,Hogy állíthatott csak úgy ide?,How could she just show up?
én | remélni; remény | te; ön | mondani; elmondani | őt; neki; az ő | -hoz; -hez; felé | elhagyni; békén hagyni | város,i | hope | you | tell | her | to | leave | town,"Remélem, megmondtad neki, hogy hagyja el a várost.",I hope you told her to leave town.
ő | lenni | nem | szívesen; üdvözölni | itt; tessék,she | be | not | welcome | here,Nincs itt semmi keresnivalója.,She is not welcome here.
-nak; -nek; valaminek a | természetesen; irány | én | csinálni,of | course | i | do,"Persze, hogy elmondtam.",Of course I did.
én | nem tud | elhinni | ő; ő van | ki; végig | már,i | can't | believe | she's | out | already,"Nem hiszem el, hogy már ki is engedték.",I can't believe she's out already.
Diem | majdnem | látni | őt; neki; az ő,diem | almost | see | her,Diem majdnem meglátta.,Diem almost saw her.
engedni | engem; nekem | menni | mondani | jó; jól | éjszaka; este | -hoz; -hez; felé | D | korábban; előtt | én | elindulni; tartani valahová | -hoz; -hez; felé | dolgozni; munka,let | me | go | say | good | night | to | d | before | i | head | to | work,"Mielőtt munkába megyek, elköszönök D-től.",Let me go say good night to D before I head to work.
én | megkapni; megérteni | -hoz; -hez; felé | hívni | a mi | ügyvéd,i | get | to | call | our | lawyer,Fel kell hívnom az ügyvédünket.,I got to call our lawyer.
ó | Isten,oh | god,Istenem.,"Oh, God."
te; ön | jó; jól,you | good,Jól vagy?,You good?
igen,yep,Aha.,Yep.
Kenna | vissza,kenna | back,Kenna visszajött.,Kenna's back.
Diem | anya,diem | mom,Diem anyja?,Diem's mom?
igen,yep,Aha.,Yep.
ő | lenni | a; az | nő | ülni | -nál; -nél | a; az | véget vetni; vég | -nak; -nek; valaminek a | a; az | bár; kocsma | a; az | másik | éjszaka; este,she | be | the | woman | sit | at | the | end | of | the | bar | the | other | night,"Ő volt az a nő, aki a minap a bár végében ült.",She was the woman sitting at the end of the bar the other night.
nem | szar,no | shit,Nem viccelek.,No shit.
te; ön | nem ...t | felismerni | őt; neki; az ő,you | didn't | recognize | her,Nem ismerted fel?,You didn't recognize her?
nem,nope,Nem.,Nope.
soha | találkozni; megismerni | őt; neki; az ő,never | meet | her,Sosem találkoztam vele.,Never met her.
én | gondolni | ő | lenni | mint; kedvelni | a te; az ön | jó; jól | barát,i | think | he | be | like | your | good | friend,"Azt hittem, ő a legjobb barátod.","I thought he was, like, your best friend."
igen | de | én | nem volt | errefelé; körül,yeah | but | i | wasn't | around,"Igen, de nem voltam a közelben.","Yeah, but I wasn't around."
én | látni | őt; neki; az ő | bögre | fénykép; lövés | egyszer,i | see | her | mug | shot | once,Egyszer láttam a rabosítási fotóját.,I saw her mug shot once.
de | öö | ő | nézni | teljesen | más; különböző | akkor; aztán,but | uh | she | look | completely | different | then,De akkor teljesen másképp nézett ki.,"But, uh, she looked completely different then."
én | ne; nem | tudni; ismerni,i | don't | know,Nem tudom.,I don't know.
Patrick | és | Grace; kegyelem | ne; nem | kell; szüksége van | ez | rendben; helyes | most,patrick | and | grace | don't | need | this | right | now,Patricknek és Grace-nek most nincs szüksége erre.,Patrick and Grace don't need this right now.
én | gondolni; komolyan mondani | -hoz; -hez; felé | lenni | méltányos; igazságos | ő | csinálni | adni | szülés; születés | -hoz; -hez; felé | D,i | mean | to | be | fair | she | do | give | birth | to | d,"Mármint, legyünk igazságosak, végül is ő szülte D.-t.","I mean, to be fair, she did give birth to D."
igen | de | nem | szülő | kellene | lenni | kényszeríteni | -hoz; -hez; felé | beállítani; kész | fel; fent; várj | láthatás; kapcsolattartás | -val; -vel | az ő; az övék | fiúgyermek | gyilkos,yeah | but | no | parent | should | be | force | to | set | up | visitation | with | their | son | murderer,"Igen, de egyetlen szülőt sem szabadna arra kényszeríteni, hogy láthatást szervezzen a fia gyilkosával.","Yeah, but no parent should be forced to set up visitation with their son's murderer."
ne; nem | te; ön | gondolni | gyilkos | lenni | egy | kicsi; darab | drámai,don't | you | think | murderer | be | a | bit | dramatic,"Nem gondolod, hogy a „gyilkos” kissé túlzás?","Don't you think ""murderer"" is a bit dramatic?"
ő; ő van | nem | néhány; valamennyi | kőszívű; jéghideg | gyilkos,she's | not | some | stone-cold | killer,Nem valami jéghideg gyilkos.,She's not some stone-cold killer.
ő | elhagyni; békén hagyni | őt; neki | ott; tessék,she | leave | him | there,Otthagyta őt.,She left him there.
Ledge | ha | ez; az | nem voltak | neki; számára | te; ön | szeretnék; én ...nék | lenni | feküdni; hazudni | be; bent; -ban; -ben | egy | árok | valahol,ledge | if | it | weren't | for | you | i'd | be | lie | in | a | ditch | somewhere,"Ledge, ha te nem lennél, valahol egy árokban feküdnék.","Ledge, if it weren't for you, I'd be lying in a ditch somewhere."
talán | ő; ő van | működni | be; bent; -ban; -ben | a; az | ugyanaz | szürke | terület | én | lenni,maybe | she's | operate | in | the | same | gray | area | i | be,"Talán ugyanabban a szürke zónában mozog, ahol én voltam.",Maybe she's operating in the same gray area I was.
annyira; így | mi | ő; ő van | be; bent; -ban; -ben | a; az | szürke | és | most | te; ön | akarni | -hoz; -hez; felé | lenni | minden | fekete | és | fehér,so | what | she's | in | the | gray | and | now | you | want | to | be | all | black | and | white,"Tehát ő a szürke zónában van, te pedig most mindent feketén-fehéren akarsz látni?","So, what, she's in the gray, and now you want to be all black and white?"
ez van; ez az | nem | mint; kedvelni | te; ön,it's | not | like | you,Ez nem vall rád.,It's not like you.
akarni | néhány; valamennyi | mag,want | some | seed,Kérsz magokat?,Want some seeds?
te vagy; ön van | egy | seggfej,you're | an | asshole,Egy seggfej vagy.,You're an asshole.
fényes; ragyogó | csillag,bright | star,Fényes csillag.,Bright star
nekem van; én már | vitorlázni | be; bent; -ban; -ben | minden | irány,i've | sail | in | all | direction,Minden irányba vitorláztam.,I've sailed in all directions
nekem van; én már | követni | a te; az ön | tükörkép,i've | follow | your | reflection,A tükörképedet követtem.,I've followed your reflection
-hoz; -hez; felé | a; az | messze; távoli | idegen; külföldi | part,to | the | far | foreign | shore,A legtávolabbi idegen partig.,To the farthest foreign shore
fényes; ragyogó | csillag | fényes; ragyogó | csillag,bright | star | bright | star,"Fényes csillag, fényes csillag","Bright star, bright star"
én | van neki; birtokolni; kell | lehorgonyozni; horgony | be; bent; -ban; -ben | a; az | kikötő,i | have | anchor | in | the | harbor,Lehorgonyoztam a kikötőben.,I have anchored in the harbor
én | van neki; birtokolni; kell | hozni | az én | ajándék | -hoz; -hez; felé | cserekereskedni,i | have | bring | my | gift | to | barter,Elhoztam ajándékaimat csereárunak.,I have brought my gifts to barter
neki; számára | egy | csavargó | ágy | és | ellátás; deszka,for | a | drifter | bed | and | board,Egy vándor szállásáért és ellátásáért.,For a drifter's bed and board
fényes; ragyogó | csillag,bright | star,Fényes csillag.,Bright star
én | van neki; birtokolni; kell | ital; inni | a; az | bor | -nak; -nek; valaminek a | kor; életkor,i | have | drink | the | wine | of | age,Ittam az idők borából.,I have drunk the wine of ages
be; bent; -ban; -ben | a; az | társaság | -nak; -nek; valaminek a | idegen,in | the | company | of | stranger,Idegenek társaságában.,In the company of strangers
mi | van neki; birtokolni; kell | énekelni | be; bent; -ban; -ben | nyelv | -nak; -nek; valaminek a | angyal,we | have | sing | in | tongue | of | angel,Angyalok nyelvén énekeltünk.,We have sung in tongues of angels
és | akkor; aztán | megbotlani | rajta; -on; -en; -ön | a; az | járda,and | then | stumble | on | the | pavement,Aztán megbotlottunk a járdán.,And then stumbled on the pavement
és | én | megérteni | az én | hely | akkor; aztán,and | i | understand | my | place | then,"És akkor megértettem, hol a helyem",And I understood my place then
és | az én | cél | be; bent; -ban; -ben | viszony; kapcsolat,and | my | purpose | in | relation,"És a célom, viszonyítva...",And my purpose in relation
-hoz; -hez; felé | a; az | fiatal | és | ősi | éjszaka; este,to | the | young | and | ancient | night,A fiatal és ősi éjszakához.,To the young and ancient night.
miért | lenni | te; ön | itt; tessék,why | be | you | here,Miért vagy itt?,Why are you here?
én | csak; éppen | akarni | -hoz; -hez; felé | látni | ha | te; ön | lenni | rendben,i | just | want | to | see | if | you | be | okay,"Csak tudni akartam, jól vagy-e.",I just wanted to see if you were okay.
várni,wait,Várj.,Wait.
lenni | te; ön | rendben,be | you | okay,Jól vagy?,Are you okay?
igen,yeah,Igen.,Yeah.
de | az; ez az | nem | ez; az | tényleg; igazán | lenni | ez; az,but | that's | not | it | really | be | it,"De valójában nem csak erről van szó, igaz?","But that's not it, really, is it?"
te vagy; ön van | aggódni; gond | az; hogy | ha | te; ön | hallani | az; hogy | én | véget vetni; vég | az én | élet | egy ideje; miközben | te vagy; ön van | enni | a te; az ön | kukoricapehely | be; bent; -ban; -ben | a; az | reggel | te; ön | talán; esetleg | lenni | elhagyni; békén hagyni | érezni | bűnös,you're | worry | that | if | you | hear | that | i | end | my | life | while | you're | eat | your | cornflake | in | the | morning | you | might | be | leave | feel | guilty,"Attól tartasz, hogy ha reggeli kukoricapehely közben hallod, hogy véget vetettem az életemnek, bűntudatod lesz.","You're worried that if you hear that I ended my life while you're eating your cornflakes in the morning, you might be left feeling guilty."
az; hogy | ez; az | lenni | mert | -nak; -nek; valaminek a | te; ön,that | it | be | because | of | you,Hogy miattad történt.,That it was because of you.
de | ne; nem | aggódni; gond,but | don't | worry,De ne aggódj.,But don't worry.
te; ön | csinálni | ez; az,you | do | it,Te tetted.,You did it.
a te; az ön | lelkiismeret | lenni | tiszta; világos,your | conscience | be | clear,Tiszta a lelkiismereted.,Your conscience is clear.
ó | az én | Isten,oh | my | god,Te jó ég.,"Oh, my God."
letekerni; gurulni | le; lent | a; az | ablak,roll | down | the | window,Húzd le az ablakot.,Roll down the window.
lenni | te; ön | Kenna | apa,be | you | kenna | dad,Te vagy Kenna apja?,Are you Kenna's dad?
rendben | ő; ő van,okay | he's,"Rendben, ő...","Okay, he's..."
öö,uh,Ööö...,Uh...
ő; ő van | határozottan; biztosan | nem | az én | apa,he's | definitely | not | my | dad,Biztosan nem ő az apám.,He's definitely not my dad.
nem,no,Nem.,No.
ő; ő van | a; az | srác; fickó | ki | nem fog | engedni | engem; nekem | találkozni; megismerni | az én | lánya; lánygyermek,he's | the | guy | who | won't | let | me | meet | my | daughter,"Ő az a férfi, aki nem engedi, hogy találkozzam a lányommal.",He's the guy who won't let me meet my daughter.
bunkó,jerk,Seggfej.,Jerk.
megköszönni | te; ön | neki; számára | lenni | rajta; -on; -en; -ön | az én | oldal,thank | you | for | be | on | my | side,"Köszönöm, hogy mellettem állsz.",Thank you for being on my side.
a mi | ügyvéd | mondani; elmondani | minket; nekünk | van | semmi | ő | tud/képes | csinálni | jogilag,our | lawyer | tell | us | there's | nothing | she | can | do | legally,Az ügyvédünk szerint jogilag semmit sem tehet.,Our lawyer told us there's nothing she can do legally.
jogilag | lenni | nem | a; az | probléma; kérdés,legally | be | not | the | issue,Jogilag nem ez a kérdés.,Legally is not the issue.
én vagyok | aggódni; gond | ő; ő van | fog; készül valamire | elragadni; ellopni | őt; neki; az ő | mikor; amikor | nem | egy | nézni,i'm | worry | she's | gonna | swipe | her | when | no | one | look,"Attól tartok, hogy elragadja, amikor senki sem figyel.",I'm worried she's gonna swipe her when no one's looking.
mi | nem tud | megbízni | őt; neki; az ő,we | can't | trust | her,Nem bízhatunk benne.,We can't trust her.
én | ne; nem | tudni; ismerni,i | don't | know,Nem tudom.,I don't know.
én | ne; nem | gondolni | ő ...na; neki volna | csinálni | valami | mint; kedvelni | az; hogy,i | don't | think | she'd | do | something | like | that,"Nem hiszem, hogy ilyesmit tenne.",I don't think she'd do something like that.
mi | csinálni | te; ön | gondolni; komolyan mondani,what | do | you | mean,Hogyhogy?,Wh-What do you mean?
hogyan | volna; tenne | te; ön | tudni; ismerni | mi | ő | volna; tenne | csinálni,how | would | you | know | what | she | would | do,"Honnan tudhatnád, mit tenne?",How would you know what she would do?
mi | ne; nem | tudni; ismerni | mi | ő; ő van | képes | -nak; -nek; valaminek a,we | don't | know | what | she's | capable | of,"Nem tudjuk, mire képes.",We don't know what she's capable of.
semmi; egyik sem | -nak; -nek; valaminek a | minket; nekünk | tudni; ismerni | őt; neki; az ő | rendben; helyes,none | of | us | know | her | right,"Egyikünk sem ismeri őt, igaz?","None of us know her, right?"
talán | te; ön | kellene | találkozni; megismerni | fel; fent; várj | -val; -vel | őt; neki; az ő | látni | mi | ő | van neki; birtokolni; kell | -hoz; -hez; felé | mondani,maybe | you | should | meet | up | with | her | see | what | she | have | to | say,"Talán találkoznod kellene vele, és meghallgatni, mit akar mondani.","Maybe you should meet up with her, see what she has to say?"
mi | volna; tenne | ő | esetleg; ugyan mit | van neki; birtokolni; kell | -hoz; -hez; felé | mondani,what | would | she | possibly | have | to | say,Mit tudna egyáltalán m-mondani?,What would she possibly have to s-say?
Ledge | nem,ledge | no,"Ledge, ne.","Ledge, no."
ő; ő van | megkapni; megérteni | nem | rendben; helyes,she's | get | no | right,Nincsenek jogai.,She's got no rights.
te; ön | tudni; ismerni | hogyan | nehéz; kemény | ez | van neki; birtokolni; kell | lenni | rendben | mi vagyunk | végre | be; bent; -ban; -ben | egy | jó; jól | hely,you | know | how | hard | this | have | be | okay | we're | finally | in | a | good | place,"Tudod, milyen nehéz volt ez nekünk, jó? – Végre rendbe jött az életünk.","Y-You know how hard this has been, okay? - We're finally in a good place."
mi vagyunk | nem | megosztani | Scotty | lánya; lánygyermek | -val; -vel | a; az | nő,we're | not | share | scotty | daughter | with | the | woman,Nem fogunk osztozni Scotty lányán azzal a nővel...,We're not sharing Scotty's daughter with the woman...
az én | ló | elindulni; tartani valahová | jönni | le; távol,my | horse | head | come | off,Leesett a lovam feje.,My horse's head came off.
hoppá,uh-oh,Hoppá.,Uh-oh.
ó | fiú,oh | boy,"Jaj, ne.","Oh, boy."
hogyan | csinálni | az; hogy | történni,how | do | that | happen,Hogy történt ez?,How did that happen?
én | húzni; leszedni | ez; az | le; távol,i | pull | it | off,Leszedtem.,I pulled it off.
igen,yeah,Igen.,Yeah.
nos; jól | ez van; ez az | nem | egy | meglepetés | akkor; aztán,well | it's | not | a | surprise | then,Akkor nem is meglepetés.,"Well, it's not a surprise, then."
itt; tessék | gyerünk; csináljuk | menni,here | let's | go,"Tessék, menjünk.","Here, let's go."
sajnálom | Patrick | én | nem ...t | gondolni; komolyan mondani | -hoz; -hez; felé | túllépni a határt,sorry | patrick | i | didn't | mean | to | overstep,"Bocsánat, Patrick, nem akartam átlépni a határt.","Sorry, Patrick, I didn't mean to overstep."
nem | nem | nem,no | no | no,"Nem, nem, nem.","No, no, no."
csak; éppen | csinálni; készíteni; elkövetni | magad; önmagad | hasznos,just | make | yourself | useful,Csak tedd magad hasznossá.,Just make yourself useful.
nem | aggódni; gond,no | worry,Semmi gond.,No worries.
csak; éppen | hozni | az; hogy | fa; faanyag | félre,just | bring | that | wood | over,Csak hozd ide azt a fát.,Just bring that wood over.
igen | uram,yes | sir,"Igenis, uram.","Yes, sir."
te; ön | akarni | -hoz; -hez; felé | tudni; ismerni | valami | vicces,you | want | to | know | something | funny,Akarsz hallani valami vicceset?,You want to know something funny?
te; ön | tudni; ismerni | Scotty | van neki; birtokolni; kell | az ő; övé | első | megcsókolni; csók | fel; fent; várj | itt; tessék,you | know | scotty | have | his | first | kiss | up | here,"Tudtad, hogy Scotty itt csókolózott először?",You know Scotty had his first kiss up here?
igen | ő | mondani; elmondani | engem; nekem | az; hogy,yeah | he | tell | me | that,"Igen, ezt mondta.","Yeah, he told me that."
ki | lenni | ez; az,who | be | it,Ki volt az?,Who was it?
Dana,dana,Dana?,Dana?
igen,yep,Aha.,Yep.
én | emlékezni | én | lenni | felbosszantani; dühösnek lenni; pisilni,i | remember | i | be | piss,"Emlékszem, dühös voltam.",I remember I was pissed.
hívni | előjog; lefoglalva | rajta; -on; -en; -ön | őt; neki; az ő | első,call | dibs | on | her | first,Én csaptam le rá először.,Called dibs on her first.
nos; jól | ő; ő van | nagyon; sok | jó; jól | nézni | mint | te; ön | lenni,well | he's | much | good | look | than | you | be,"Hát, sokkal jobban néz ki, mint te.","Well, he's much better looking than you are."
igen,yeah,Igen.,Yeah.
ő | lenni,he | be,Az volt.,He was.
én vagyok | fog; készül valamire | megkapni; megérteni | egy | sör,i'm | gonna | get | a | beer,Hozok egy sört.,I'm gonna get a beer.
te; ön | akarni | egy,you | want | one,Kérsz?,You want one?
igen | fogok | vinni; elvenni | egy,yeah | i'll | take | one,"Igen, kérek egyet.","Yeah, I'll take one."
mikor; amikor | én vagyok | régi; idős,when | i'm | old,Ha nagyobb leszek...,When I'm older...
aha,uh-huh,Aha.,Uh-huh.
én vagyok | fog; készül valamire | tenni | a; az | L | be; bent; -ban; -ben | NFL,i'm | gonna | put | the | l | in | nfl,...én leszek az „L” az NFL-ben.,"...I'm gonna put the ""L"" in NFL."
én | gyűlölni | te; ön | annyira; így | nagyon; sok,i | hate | you | so | much,Annyira utállak.,I hate you so much.
csapat,team,Csapat?,Team?
Broncos,broncos,Broncos.,Broncos.
most | te vagy; ön van | beszélni,now | you're | talk,"Na, így már tetszik.",Now you're talking.
én vagyok | több | -nak; -nek; valaminek a | egy | egyszerű életet kedvelő | fajta; kedves | -nak; -nek; valaminek a | srác; fickó,i'm | more | of | a | simple-life | kind | of | guy,Inkább az egyszerű életet kedvelem.,I'm more of a simple-life kind of guy.
az én | terv | lenni | -hoz; -hez; felé | megkapni; megérteni | összeházasodni | lenni | egy | apa,my | plan | be | to | get | marry | be | a | dad,"Az a tervem, hogy megházasodom és apa leszek.","My plan is to get married, be a dad."
az; ez az | mi | én vagyok | fog; készül valamire | csinálni,that's | what | i'm | gonna | do,Ezt fogom tenni.,That's what I'm gonna do.
egy ideje; miközben | te; ön | menni | le; távol | és | vinni; elvenni | le; lent | Brady,while | you | go | off | and | take | down | brady,Amíg te elmész és legyőzöd Bradyt.,While you go off and take down Brady.
várni,wait,Várj.,Wait.
mi,what,Mi?,What?
mi | lenni | az; hogy,what | be | that,Mi az?,What is that?
mi,what,Mi?,What?
mi | a; az | pokol,what | the | hell,Mi a fene?,What the hell?
mi,what,Mi?,What?
lenni | az; hogy | egy | átkozott | galamb,be | that | a | freakin | pigeon,Az ott egy rohadt galamb?,Is that a freakin' pigeon?
az; hogy,that,Az?,That?
igen,yes,Igen.,Yes.
egy | átkozott | galamb,a | freakin | pigeon,Egy rohadt galamb?,A freakin' pigeon?
az; ez az | az én | baseball | kesztyű,that's | my | baseball | glove,Az az én baseballkesztyűm.,That's my baseball glove.
az; ez az | az én | átkozott | baseball | kesztyű,that's | my | freakin | baseball | glove,Az a rohadt baseballkesztyűm.,That's my freakin' baseball glove.
szent | ó,holy | oh,Szent ég... Ó!,Holy-- Oh!
és | ki | mondani | átkozott | mindenesetre; egyébként,and | who | say | freakin | anyway,"És ki mondja egyáltalán azt, hogy „rohadt”?","And who says ""freakin',"" anyway?"
te vagy; ön van | annyira; így | átkozott | betépett; magas,you're | so | freakin | high,Nagyon be vagy tépve.,You're so freakin' high.
ó | szuper,oh | super,"Ó, remek!","Oh, super!"
Kenna | én | kell; szüksége van | te; ön | rajta; -on; -en; -ön | kettő,kenna | i | need | you | on | two,"Kenna, szükség van rád a kettes asztalnál.","Kenna, I need you on two."
csinálni | te; ön | van neki; birtokolni; kell | becsomagolni; táska; zacskó,do | you | have | bag,Van nálad táska?,Do you have bags?
nem | becsomagolni; táska; zacskó,no | bag,Zacskót nem kérek.,No bags.
csinálni | ő | nézni | mint; kedvelni | engem; nekem,do | she | look | like | me,Hasonlít rám?,Does she look like me?
igen | ő | csinálni,yeah | she | do,De igen.,"Yeah, she does."
mi van; mi a | ő | mint; kedvelni,what's | she | like,Milyen ő?,What's she like?
csinálni | te; ön | gyalogolni; sétálni | -hoz; -hez; felé | dolgozni; munka,do | you | walk | to | work,Gyalog jársz dolgozni?,Do you walk to work?
igen,yeah,Igen.,Yeah.
megkapni; megérteni | egy | esernyő,get | an | umbrella,Van esernyőd?,Got an umbrella?
nem,nope,Nem.,Nope.
te; ön | tudna; lehetne | hívni | egy | Uber,you | could | call | a | uber,Hívhatnál egy Ubert.,You could call a Uber.
csinálni | ők | van neki; birtokolni; kell | Uber | korábban; előtt | te; ön,do | they | have | uber | before | you,"Volt már Uber, mielőtt te...",Did they have Uber before you...
menni | -hoz; -hez; felé | börtön,go | to | prison,Börtönbe került?,Went to prison?
igen,yeah,Igen.,Yeah.
igen | ők | van neki; birtokolni; kell | Uber,yeah | they | have | uber,"Igen, már volt Uber.","Yeah, they had Uber."
