január,January,A január hideg hónap.,January is a cold month.
február,February,Februárban van a születésnapom.,My birthday is in February.
április,April,Áprilisban gyakran esik.,It often rains in April.
június,June,Júniusban vége az iskolának.,School ends in June.
július,July,Itt a július a legmelegebb hónap.,July is the hottest month here.
augusztus,August,Augusztusban nyaraltunk.,We were on holiday in August.
szeptember,September,Szeptemberben kezdődik az új félév.,The new term starts in September.
október,October,Októberben lehullanak a levelek.,The leaves fall in October.
november,November,A november általában esős.,November is usually rainy.
december,December,Decemberben ünnepeljük a karácsonyt.,We celebrate Christmas in December.
ősz,autumn,Az ősz a kedvenc évszakom.,Autumn is my favorite season.
alma,apple,Minden reggel megeszek egy almát.,I eat an apple every morning.
vaj,butter,Tegyél egy kis vajat a kenyérre!,Put some butter on the bread.
leves,soup,Túl forró a leves.,The soup is too hot.
saláta,salad,Egy zöldsalátát kérnék.,I'd like a green salad.
paradicsom,tomato,Ez a paradicsom nagyon érett.,This tomato is very ripe.
hagyma,onion,Vágd a hagymát apró darabokra!,Cut the onion into small pieces.
kanapé,sofa,A macska a kanapén alszik.,The cat is sleeping on the sofa.
lámpa,lamp,"Kérlek, kapcsold fel a lámpát!",Please turn on the lamp.
törölköző,towel,Kaphatok egy tiszta törölközőt?,Can I have a clean towel?
szappan,soap,Mosd meg a kezed szappannal!,Wash your hands with soap.
fogkefe,toothbrush,Otthon felejtettem a fogkefémet.,I forgot my toothbrush at home.
takaró,blanket,Takarót tett az ágyra.,She put a blanket on the bed.
párna,pillow,Ez a párna túl puha.,This pillow is too soft.
függöny,curtain,"Húzd el a függönyt, kérlek!","Open the curtains, please."
zokni,sock,Nem találom a másik zoknimat.,I can't find my other sock.
kesztyű,glove,"Hideg van, vedd fel a kesztyűdet!","It's cold, wear your gloves."
sál,scarf,Piros sálat viselt.,She wore a red scarf.
esernyő,umbrella,A buszon hagytam az esernyőmet.,I left my umbrella on the bus.
kanál,spoon,Kérek egy kiskanalat a kávéhoz.,I'd like a small spoon for the coffee.
villa,fork,A villa a tányér bal oldalán van.,The fork is on the left of the plate.
nagynéni,aunt,A nagynéném Bécsben él.,My aunt lives in Vienna.
nagyapa,grandfather,A nagyapám kilencvenéves.,My grandfather is ninety years old.
pincér,waiter,A pincér hozta az étlapot.,The waiter brought the menu.
lila,purple,Vett egy lila táskát.,She bought a purple bag.
internet,internet,Az interneten találtam a receptet.,I found the recipe on the internet.
házi feladat,homework,Befejezted a házi feladatodat?,Have you finished your homework?
angol,English,Minden nap angolul tanulok.,I study English every day.
megközelít,approach,Javasolhatok egy másik megközelítést?,May I suggest another approach?
tanár,teacher,A diákok meghajoltak a tanáruk előtt.,The students bowed to their teacher.
föld,land,Én vagyok ennek a földnek a tulajdonosa.,I'm the owner of this land.
díj,charge,Itt van aztán a 30 százalékos lemondási díj.,Apparently there's a cancellation charge of 30 percent.
végül,finally,Végül átkeltem a folyón.,I finally got across the river.
jel,sign,"Kíváncsi vagyok, mit jelent ez a jel.",I wonder what this sign means.
állítás,claim,Hamis állítást tett.,He made a false claim.
kapcsolat,relationship,Az őszinteség fontos egy kapcsolatban.,Honesty is important in a relationship.
utazik,travel,Hol van a legközelebbi utazási iroda?,Where is the closest travel agency?
élvez,enjoy,"Élvezed ezt tenni, ugye?","You enjoy doing that, don't you?"
halál,death,El kellene törölni a halálbüntetést.,The death penalty should be abolished.
kellemes,nice,Kellemesen telik a nyaratok?,Are you having a nice summer?
mennyiség,amount,Mennyi a végösszeg?,What is the total amount?
javul,improve,"Gondolja, hogy javulhat a helyzet?",Do you think the situation can improve?
fénykép,picture,"Légy szíves, küldj magadról egy fényképet.",Please send me a picture of yourself.
fiú,boy,Minden fiúnak három-három kérdést tettem fel.,I asked each boy three questions.
tekintet,regard,Nemzeti hősként tekintettek rá.,They regarded him as a national hero.
szervezet,organization,Hallottak valamit a szervezetről?,Have you heard anything about the organization?
boldog,happy,"Boldog vagyok, hogy látlak.",I'm happy to see you.
pár,couple,Az pár órát igénybe fog venni.,That'll take a couple of hours.
viselkedik,act,A gyerekek felnőttként akarnak viselkedni.,Children want to act like grown-ups.
tartomány,range,A nyelvi szövegek a középső tartományba esnek.,Linguistic scripts occupy the middle range.
minőség,quality,"A minőség sokkal fontosabb, mint a mennyiség.",Quality is more important than quantity.
terv,project,A terv tiszta csőd volt.,The project was a complete failure.
kerek; kör; forduló,round,Szögletesek vagy kerekek?,Are they square or round?
alkalom,opportunity,Kihasználom ezt az alkalmat.,I'll make use of this opportunity.
út,road,Egy keskeny út vezet a faluba.,There's narrow road to the village.
megállapodás; összhang,accord,Megállapodásra jutottak.,They reached an accord.
lista,list,A te neved lejjebb van a listán.,Your name's further down the list.
kívánság,wish,A kívánságom végre teljesült.,My wish has finally come true.
ezért; tehát,therefore,Emiatt szükséges a költségek csökkentése.,"Therefore, it is necessary to reduce the cost."
hord,wear,Csak olvasáshoz hordok szemüveget.,I only wear glasses for reading.
finanszíroz,fund,"A következő, pénzt találni, hogy finanszírozzuk a procedúrát.","Next, raising the money to fund the procedure."
pihenés,rest,Talán hagynom kéne téged pihenni.,Perhaps I should let you rest.
gyerek,kid,"Ne bánj velem úgy, mint egy gyerekkel!",Stop treating me like a kid.
ipar,industry,Az ipar saját magát akarja ellenőrizni.,The industry wants to self-police themselves.
oktatás,education,Az oktatás nagyon fontos.,Education is very important.
mér,measure,Mérje meg a háromszög minden egyes szögét!,Measure each angle of the triangle.
öl,kill,Mindünket meg fognak ölni.,They're going to kill us all.
szolgál,serve,A hazámat akarom szolgálni.,I want to serve my country.
valószínű,likely,Ma este valószínűleg havazni fog.,It's likely to snow this evening.
biztosan,certainly,Ez biztos nem lesz könnyű.,That certainly won't be easy.
nemzeti,national,Az incidensre felkapta a fejét az országos média.,The incident received national media attention.
maga,itself,Az ajtó magától kinyílt.,The door has opened by itself.
tanít,teach,Nem tanítottak meg a szüleid viselkedni?,Didn't your parents teach you manners?
föld,field,Ezt a földet még soha sem törték fel.,This field has never been plowed.
biztonság,security,Vannak biztonsági frissítések?,Are there any security updates?
levegő,air,Levegő nélkül élni lehetetlen.,To live without air is impossible.
haszon; előny; javára válik,benefit,Az új út hasznára fog válni a hegyekben lakóknak.,The new road will benefit the people living in the hills.
kereskedelem; kereskedik; cserél,trade,Helyet cserélnél velem?,Do you want to trade places with me?
kockázat,risk,A szárazság növeli a tűzesetek kockázatát.,Drought increases the risk of fires.
hír,news,Nagy szenzációt keltettek a hírek.,The news caused a great sensation.
norma,standard,"Ez a kórházi gyerekágy 10 000 dollárba kerül. 10-szer annyiba, mint a normál.","This hospital crib cost 10,000 dollars, 10 times the standard."
szavazás,vote,Bocsássuk ezt szavazásra!,Let's put it to a vote.
százalék,percent,A kommunikáció nyolcvan százaléka nem verbális úton zajlik.,Eighty percent of communication is non-verbal.
fókusz,focus,"A megoldásokra fókuszálunk, nem a problémákra.","We focus on solutions, not problems."
színpad,stage,Énekeltetett engem a színpadon.,He made me sing on the stage.
űr,space,A rakétát kilőtték az űrbe.,The rocket was launched into space.
helyette,instead,Tévéztem tanulás helyett.,I watched television instead of studying.
rájön,realize,"Később talán rájön, mit értettem ezzel.",She may realize later what I meant.
általában,usually,Általában hatkor kelek.,I usually get up at six.
adat,data,Szükségem lesz néhány adatra.,I'm going to need some data.
egyetlen; egyedülálló,single,Még mindig egyedülálló.,He is still single.
cím,address,"Légy szíves, add meg az állandó címedet.",Please give me your permanent address.
teljesítmény; előadás,performance,Nem vagyok elégedett a teljesítményeddel.,I'm not satisfied with your performance.
esély; lehetőség,chance,Nem volt alkalmam elmenekülni.,I had no chance to escape.
elfogad,accept,Nem volt hajlandó elfogadni a pénzt.,She refused to accept the money.
társadalom,society,Ez társadalmunk tükre.,It's a reflection of our society.
technológia,technology,Mik az előnyei ennek a technológiának?,What are the advantages of this technology?
megemlít,mention,Elfelejtettem volna ezt megemlíteni?,Did I forget to mention that?
választás,choice,Nincs más választásunk.,We don't have any other choice.
megment,save,Próbállak megmenteni.,I'm trying to save you.
közös,common,Sosem volt bennünk semmi közös.,We never had anything in common.
kultúra,culture,Szeretnék tanulni a japán kultúráról.,I'd like to learn about Japanese culture.
végösszeg,total,A végösszeg húsz euró.,The total is twenty euros.
követel,demand,"A dolgozók összefogtak, hogy magasabb béreket követeljenek.",The workers united to demand higher wages.
száz,hundred,A cégnek száz alkalmazottja van.,This firm has a hundred employees.
anyag; anyagi,material,Nem vagyok érdekelt anyagi nyereségben.,I'm not interested in material gains.
határ,limit,Határ a csillagos ég.,The sky is the limit.
hallgat,listen,Gyakran hallgatsz hangoskönyvet?,Do you often listen to audiobooks?
esedékes,due,A bérleti díj holnap esedékes.,The rent is due tomorrow.
téves,wrong,A legtöbb válaszod téves volt.,Most of your answers were wrong.
láb,foot,Csak ráléptél a lábamra.,You just stepped on my foot.
erőfeszítés,effort,Erőfeszítésed biztosan meghozza gyümölcsét.,Your effort will surely bear fruit.
figyelem,attention,"Kérlek, figyelj rám!",Please pay attention to me.
-ra,upon,Rábízhatod magadat.,You can rely upon him.
ellenőrzés,check,Ezt ellenőriznéd még egyszer?,"Could you check that again, please?"
teljesít,complete,A művelet teljes siker lett.,The operation was a complete success.
hazudik,lie,Valaki biztos hazudik.,Someone is definitely telling a lie.
választ; csákány,pick,Válassz egy számot!,Pick a number.
csökkent,reduce,Ez a gyógyszer csökkenti a fájdalmat.,This medicine will reduce the pain.
személyes,personal,Ez egy személyes kérdés.,That's a personal question.
föld,ground,Tegye le a földre a fegyverét!,Put your weapons on the ground!
állat,animal,Az elefánt hatalmas állat.,An elephant is an enormous animal.
érkezik,arrive,Mikor érkezel holnap?,What time do you arrive tomorrow?
türelmes,patient,Megtanult türelmesnek lenni.,He has learned to be patient.
tíz,ten,A választmányunk tíz tagú.,Our committee consists of ten members.
áram,current,Elektromos áram mágnesességet kelthet.,An electric current can generate magnetism.
évszázad,century,Ez az évszázad kérdése.,That's the question of the century.
bizonyíték,evidence,A rendőrség új bizonyítékot talált.,The police found new evidence.
létezik,exist,Szerinted léteznek földönkívüliek?,Do you think that aliens exist?
hasonló,similar,Az a két gitár nagyon hasonlónak tűnik.,Those two guitars look very similar.
verekszik,fight,A vita verekedéssel végződött.,The argument ended in a fight.
vezető,leader,Mindig is vezető voltam.,I've always been a leader.
jó; rendben; bírság,fine,Holnap jó idő lesz.,The weather will be fine tomorrow.
utca,street,Van egy templom az utca túloldalán.,There's a church across the street.
korábbi,former,Tom korábban triatlon világbajnok volt.,Tom is a former world triathlon champion.
kapcsolat,contact,A kém kapcsolatba lépett az ellenséggel.,The spy made contact with the enemy.
különösen,particularly,A szellemi torna különösen fontos a fiatal gyermekek számára.,Mental exercise is particularly important for young children.
feleség,wife,Jó asszonynak tartom magam.,I consider myself a good wife.
sport,sport,Milyen sportot szeretsz a legjobban nézni?,What's your favorite spectator sport?
felkészül,prepare,"Több időre van szükségem, hogy felkészüljek.",I need more time to prepare.
megbeszél,discuss,Később megbeszéljük a problémát.,We will discuss this problem later.
válasz,response,Nem erre a válaszra számítottunk.,That wasn't the response we expected.
hang,voice,"Kérem, beszéljen hangosabban.",Please speak in a louder voice.
darab,piece,Ez egy szép darab hús.,That's a beautiful piece of meat.
befejez,finish,Valahogy befejezem ezt a munkát.,I will finish this work somehow.
feltételez,suppose,"Feltételezem, hogy késni fog.",I suppose he will be late.
jelentkezik,apply,Ma fogok jelentkezni a munkára.,I'll apply for the job today.
elnök,president,Merényletet akartak az elnök ellen elkövetni.,They attempted to assassinate the president.
tűz,fire,A tűz szétterjedt a házban.,The fire spread throughout the house.
összehasonlít,compare,Nagyon nehéz összehasonlítani.,It's really tough to compare.
bíróság; pálya,court,Van egy ivókút a teniszpálya mellett.,There's a drinking fountain by the tennis court.
rendőrség,police,A rendőrség nem talált semmi gyanúsat.,The police didn't find anything suspicious.
üzlet; tárol,store,Az üzlet újságokat és folyóiratokat árul.,That store sells newspapers and magazines.
szegény,poor,A gazdagok néha lenézik a szegényeket.,The rich sometimes despise the poor.
tudás,knowledge,Szomjazom a tudást.,I have a thirst for knowledge.
nevet,laugh,A vicceimen nem nevet senki.,My jokes didn't make anyone laugh.
kar,arm,Lendítsd a karodat előre és hátra.,Swing your arm back and forth.
szív,heart,A fia halála összetörte a szívét.,Her son's death broke her heart.
forrás,source,Egy megbízható forrástól hallottam.,I heard it from a reliable source.
alkalmazott,employee,Minden új alkalmazottnak ezt a kérdést teszed föl?,Do you ask every new employee that question?
sikerül,manage,Sikerült aludnod?,Did you manage to get any sleep?
egyszerűen,simply,El tudnád egyszerűbben is magyarázni?,Could you explain it more simply?
bank,bank,Mikor zár a bank?,What time does the bank close?
cég; szilárd,firm,Egy kis cégnél dolgozik.,She works for a small firm.
cella,cell,Tom megszökött a cellájából.,Tom escaped from his cell.
újságcikk,article,Ennek az újságcikknek az írója egy híres kritikus.,The author of this article is a famous critic.
gyors,fast,"Hihetetlen, milyen gyorsan repül az idő.",It's unbelievable how fast time flies.
támadás,attack,A támadás részletei még mindig ismeretlenek.,Details of the attack are still unknown.
külföldi,foreign,Hol tudok külföldi valutát váltani?,Where can I exchange foreign currency?
meglepetés,surprise,A vihar meglepetésszerűen kapott el mindenkit.,The storm took everyone by surprise.
vonás,feature,Ez egy sajátos emberi vonás.,It's a unique human feature.
tényező,factor,Az egészség a boldogság egyik fontos tényezője.,Health is an important factor of happiness.
csinos,pretty,Nagyon csinos az új ruhád.,Your new dress is very pretty.
nemrég,recently,Nemrég találkoztam egy régi barátommal.,I recently met an old friend.
hat,affect,Ez hatással lehet az egész életedre.,That may affect your whole life.
csepp,drop,A csajkában egy csepp víz sem maradt.,The canteen had not a drop of water left.
friss; közelmúltbeli,recent,Nemrég katolikussá vált.,He is a recent convert to Catholicism.
kapcsolódik; elmesél,relate,Kapcsolódik az Ön munkája ehhez?,Does your work relate to his?
hivatalos; tisztviselő,official,Svájcnak több hivatalos nyelve van.,Switzerland has several official languages.
pénzügyi,financial,Szükségem van egy jó pénzügyi tanácsadóra.,I need a good financial adviser.
lekésik,miss,"Siess, vagy lekésed az ebédet.","Hurry up, or you'll miss lunch."
művészet,art,Mikor zár a művészeti múzeum?,When does the art museum close?
kampány,campaign,Egy országos energiatakarékossági kampány van készülőben.,A national campaign for energy saving is underway.
privát,private,Ez az én privát gépem.,That's my private plane.
ezer,thousand,Mindenki ezer dollárt fizetett.,Each person paid one thousand dollars.
szünet,pause,És aztán hosszú szünet.,And there is a long pause.
mindenki,everyone,"Mindenkit felbéreltek már, aki kell nekik.",They've already hired everyone they need.
megfeledkezik,forget,Arról megfeledkezhetsz.,You can forget about that.
lap,page,Az utolsó lapot üresen hagyta.,She left the last page blank.
aggódik,worry,"Ne aggódj, senkinek nem mondom el.",Don't worry. I won't tell anyone.
nyár,summer,Nagyon vágyom a nyári vakációra.,I'm really longing for summer vacation.
iszik; ital,drink,Apám nem iszik tömény italt.,My father doesn't drink hard liquor.
vélemény,opinion,Percenként változtatod a véleményed.,You change your opinion every minute.
park,park,Talán a park körül kocog.,Maybe he's jogging around the park.
képvisel,represent,Az egész csapatot képviselem.,I represent the whole team.
kulcs,key,Az alkalmazkodás a túlélés kulcsa.,Adaptation is the key to survival.
bent,inside,A sebész bent felejtett valamit a páciensében.,The surgeon forgot something inside the patient.
menedzser,manager,A feleségem jó menedzser.,My wife is a good manager.
nemzetközi,international,Az angol nemzetközi nyelv.,English is an international language.
hét,seven,A bizottság hét tudósból áll.,The committee consists of seven scholars.
tartalmaz,contain,A narancs sok C-vitamint tartalmaz.,Oranges contain a lot of vitamin C.
nyolc,eight,Mind a nyolc foglyot bűnösnek találták.,All eight prisoners were found guilty.
észrevesz; értesítés,notice,"Nem vettem észre, mennyi az idő.",I didn't notice what time it was.
csoda,wonder,"Nem csoda, hogy olyan mérges.",No wonder he is so angry.
természet,nature,A keresztények az emberi természetet eredendően bűnösnek tartják.,Christians view human nature as inherently sinful.
szerkezet,structure,Ennek a molekulának kristályos szerkezete van.,This molecule has a crystalline structure.
rész; szakasz,section,Van nemdohányzó részlegetek?,Do you have a non-smoking section?
magam,myself,Magam sem értem teljesen.,I don't completely understand it myself.
pontosan,exactly,Pontosan merre jártál te tegnap délután?,Where exactly were you yesterday afternoon?
ültet,plant,Az idén ültettél tököt?,Did you plant pumpkins this year?
fest; festék,paint,Szeretek akvarellel festeni.,I like to paint with watercolors.
munkás,worker,Ő tényleg egy jó munkás.,He is a really good worker.
nyom; sajtó,press,Nem akarok nyomást gyakorolni rád.,I don't want to press you.
bármi; akármi,whatever,"Hívd, aminek csak akarod.",You can call it whatever you want.
szükséges,necessary,"Hajlandó vagyok mindent kifizetni, ami csak szükséges.",I'm willing to pay whatever's necessary.
vidék,region,"Egy este barátommal, Malte-tal az Amazon vidékén táboroztunk.","One night, my friend Malte and I were camping in the Amazon region."
növekedés,growth,A cég növekedése lassú volt.,The company's growth was slow.
este,evening,Estefelé végre abbamaradt az eső.,It finally stopped raining towards evening.
befolyás,influence,Ne vezess alkoholos befolyásoltság alatt!,Don't drive under the influence of alcohol.
tisztelet,respect,Tiszteld a nálad idősebbeket.,Respect people who are older than you.
különböző,various,A cég különböző termékekkel foglalkozik.,The company deals in various goods.
elkap; megfog; bökkenő,catch,Mindig van valami bökkenő.,There's always a catch.
így; ezért,thus,"Az út le volt zárva, ezért visszafordultunk.","The road was closed; thus, we turned back."
ügyesség,skill,Mindenki felismerte az ügyességét.,Everyone recognized his skill.
kísérlet; megpróbál,attempt,A kísérlet kudarcba fulladt.,The attempt ended in failure.
fiú,son,Csalódtak a fiukban.,They are disappointed in their son.
egyszerű,simple,"A válasz minden, csak nem egyszerű.",The answer is anything but simple.
médium; közeg; közepes,medium,A rádió népszerű médium.,Radio is a popular medium.
átlag,average,Az átlagos nő magasabb nálam.,The average woman is taller than me.
készlet; részvény,stock,Ez a termék raktáron van.,This item is in stock.
vezetés; kezelés,management,A jó vezetéshez idő kell.,Good management takes time.
karakter,character,Három fej hoz létre egy karaktert.,It's three heads making one character.
tekintély,authority,Ő egy nagy gazdaságpolitikai tekintély.,He is a great authority on economics.
ágy,bed,Egy szörny van az ágyam alatt.,There's a monster under my bed.
üt; találat; sláger,hit,Ez a dal sláger lehet.,This song could become a hit.
létrehoz; megállapít,establish,Új vállalatot alapítottak.,They established a new company.
valóban,indeed,Tom valóban nagyon jóképű.,Tom is indeed quite handsome.
döntő,final,Nyolc csapat jutott a döntőbe.,Eight teams in the final.
gazdaság,economy,Japánnak újjá kell építenie a gazdaságát.,Japan has to reconstruct its economy.
illik; belefér; fitt,fit,Ez a cipő jó rám.,These shoes fit me.
fickó; pasi,guy,Kedves fickó.,He is a nice guy.
működik,function,A motor nem működik megfelelően.,The motor does not function properly.
tegnap,yesterday,Tegnap találkoztam vele.,I met her yesterday.
kép; képmás,image,Ez a kép jól látható.,This image is clear.
méret,size,A narancsokat méret és minőség szerint osztályozzák.,Oranges are graded by size and quality.
magatartás,behavior,Magatartása a legfőbb gondom.,His behavior is my primary concern.
összeadás,addition,"Azt mondta, hogy ehhez összeadásra és kivonásra van szükség.",He said you needed addition and subtraction.
meghatároz; eldönt,determine,Nem számok fogják meghatározni az eredményt.,The numbers won't determine the outcome.
állomás,station,Az állomás öt percre van innen.,The station is five minutes from here.
lakosság,population,A sziget lakossága halászatból él.,That island's population lives on fishing.
kudarcot vall; nem sikerül,fail,Terved kudarcot vall.,Your plan is bound to fail.
környezet,environment,Ezek a gyárak szennyezik a környezetet.,These factories are polluting the environment.
termelés,production,A gyár kénytelen volt csökkenteni a termelését.,The factory had to cut back its production.
szerződés,contract,Aláírtad már a szerződést?,Have you already signed the contract?
játékos; lejátszó,player,Megvettem az MP3-lejátszót.,I bought the MP3 player.
megjegyzés,comment,Kevesen értették a megjegyzését.,Few people understood his comment.
belép,enter,Kívülállók nem léphetnek be.,No outsiders are allowed to enter.
eszébe jut,occur,Nem jutott eszedbe becsukni az ablakokat?,Did it not occur to you to close the windows?
egymagában,alone,"Az embereknek néha szüksége van rá, hogy egymagukban legyenek.",People need to be alone sometimes.
jelentős,significant,Semmi jelentős különbséget nem látok.,I don't see any significant difference.
kábítószer,drug,Lebukott egy kábítószer razzia alkalmával.,He was busted in a drug sweep.
fal,wall,A fal tele van graffitivel.,The wall is covered with graffiti.
sorozat,series,Az élet döntések sorozata.,Life is a series of decisions.
közvetlen,direct,Ez egy közvetlen parancs.,That's a direct order.
siker,success,Sikered a kemény munkád eredménye.,Your success is the result of your hard work.
holnap,tomorrow,Holnap felhívlak.,I'll call you tomorrow.
igazgató,director,Igazgató lettem.,I became a director.
világosan,clearly,"Világos, hogy ez a legfontosabb pont.","Clearly, this is the most important point."
hiány,lack,Alapvető problémánk a hozzáértés hiánya.,Our basic problem is the lack of know-how.
kritika,review,A film vegyes kritikákat kapott.,The movie received mixed reviews.
függ,depend,Az itteni emberek a tömegközlekedéstől függnek.,People here depend on public transportation.
verseny,race,Részt vett a versenyen.,He took part in the race.
felismer,recognize,"Tudja, hogyan lehet felismerni a földönkívülieket.",He knows how to recognize aliens.
ablak,window,Sárgára festették az ablakkereteket.,They painted the window frames yellow.
szándék,purpose,Szándékosan törte be az ablakot.,He broke the window on purpose.
osztály,department,Ő az én osztályom főnöke.,He is the chief of my department.
haszon,gain,A legcsekélyebb kilátás sincs semmilyen haszonra.,There is not the slightest prospect of any gain whatsoever.
fa,tree,Egy kidőlt fa zárta el az utat.,A fallen tree obstructed the road.
főiskola,college,Nem láttalak a főiskola óta.,I haven't seen you since college.
vitatkozik,argue,Nem szeretnék arról vitatkozni.,I don't want to argue about that.
felszáll,board,"Intett nekem, mielőtt felszállt a gépre.",She waved at me before she got on board the plane.
ünnep; szabadság,holiday,Mi a kedvenc szabadnapos tevékenységed?,What's your favorite holiday activity?
jel; megjelöl; jegy,mark,"Kérlek, jelöld meg a helyes választ!",Please mark the correct answer.
templom,church,Hagyományos templomi esküvőnk volt.,We had a traditional church wedding.
gép,machine,A gép éjjel-nappal jár.,The machine operates around the clock.
elér,achieve,Kemény munkával mindent elérhetünk.,By hard work we can achieve anything.
tárgy,item,És mindegyik jutalom gondosan be van állítva a tárgyhoz.,And each of these rewards is carefully calibrated to the item.
bizonyít,prove,Mit akarsz ezzel bizonyítani?,What are you trying to prove?
cent,cent,Egy centbe kerül.,It costs one cent.
évszak,season,Melyik évszakot szereted a legjobban?,Which season do you like best?
padló,floor,A szemüveged a padlóra esett.,Your glasses fell on the floor.
anyag,stuff,Ez az anyag dinamit.,This stuff is dynamite.
széles,wide,Húsz mérföld széles volt a völgy.,The valley was twenty miles wide.
bárki,anyone,"Gondoljon bárki bármit, nem érdekel.",I don't care what anyone thinks.
módszer,method,Egy alternatív módszert alkalmaztunk.,We adopted an alternative method.
elemzés,analysis,Az elemzés két napig tartott.,The analysis took two days.
választás,election,A választásokon legyőzte ellenfelét.,He defeated his opponent in the election.
katonaság,military,Van a közelben egy katonai bázis.,There is a military base near here.
szálloda,hotel,Tudsz ajánlani egy olcsó szállodát?,Can you recommend an inexpensive hotel?
klub,club,Hány órakor nyit ki a klub?,What time does the club open?
lent,below,Lásd lent.,See below.
film,movie,Tegnap délután megnéztem egy filmet.,I watched a movie yesterday afternoon.
doktor,doctor,Doktor akarok lenni.,I want to become a doctor.
vita,discussion,A vita a tetőfokán volt.,It was a very heated discussion.
sajnál,sorry,Sajnálom. Van egy másik találkozóm.,I'm sorry. I have another appointment.
kihívás,challenge,Ez kihívás lesz.,That's going to be a challenge.
nemzet,nation,A nemzet a király halálát gyászolta.,The nation mourned the death of the king.
majdnem,nearly,A botrány majdnem teljesen kettétörte a karrierjét.,The scandal nearly wrecked her career.
kijelentés,statement,A kijelentést igaznak fogadom el.,I accept the statement as true.
összekapcsol,link,"Ha összekapcsoljuk őket, akkor elkezdődik valami, nem igaz?","Now let's link them, and it's beginning to happen, isn't it?"
ellenére,despite,A hibái ellenére szeretem őt.,I love him despite his faults.
bemutat,introduce,"Megengedi, hogy bemutatkozzak?",May I introduce myself to you?
előny,advantage,Ne akarj már folyton előnyt kovácsolni a gyengeségéből.,Stop taking advantage of his weakness.
kész; készen áll,ready,Fel kell készülnöd.,You need to get ready.
megházasodik; feleségül vesz; férjhez megy,marry,Jövőre terveznek összeházasodni.,They plan to marry next year.
sztrájk,strike,A buszsofőrök talán sztrájkolni fognak.,Bus drivers might go on strike.
mérföld,mile,Háromnegyed mérföldet gyalogoltam.,I walked three-fourths of a mile.
keres,seek,Szóval keressék a reggeli világosságot!,So seek out morning light.
képesség,ability,Elvesztetted a koncentrációs képességedet.,You've lost the ability to concentrate.
egység,unit,Ki kell cserélnünk az egész egységet.,We need to replace the whole unit.
kiad,publish,De te kiadhatod a dolgaidat online.,But you can publish your stuff online.
kártya,card,"Kérem, töltse ki a regisztrációs kártyát!","Fill out the registration card, please."
kórház,hospital,Tegnap kórházba ment.,She went to the hospital yesterday.
gyorsan,quickly,"A hagyma gyorsabban megfő, mint a krumpli.",Onions cook more quickly than potatoes.
interjú,interview,Etikus odaadni neki előre az interjú kérdéseit?,Is it ethical to give him the interview questions in advance?
megállapodás,agreement,Alá kellett írnom egy megállapodást.,I had to sign an agreement.
elenged,release,Elengedtek egy túszt.,A hostage was released.
adó,tax,A viszkire súlyos adót vetettek ki.,A heavy tax was imposed on whiskey.
megoldás,solution,Erre a problémára nincs megoldás.,There's no solution to this problem.
főváros; tőke; nagybetű,capital,Budapest Magyarország fővárosa.,Budapest is the capital of Hungary.
népszerű,popular,"A labdarúgás népszerűbb, mint a tenisz.",Soccer is more popular than tennis.
meghatározott,specific,Valami meghatározott dolgot keres?,Are you looking for something specific?
gyönyörű,beautiful,"A nővére olyan gyönyörű, mint mindig.",Your sister's as beautiful as ever.
félelem,fear,Végül a kíváncsiságom felülkerekedett a félelmemen.,"Eventually, my curiosity overcame my fear."
cél,aim,"Az a célom, hogy orvos legyek.",My aim is to be a doctor.
televízió,television,"Ez a televízió-készülék nagy is, meg drága is.",That television is both big and expensive.
komoly,serious,A fényszennyezés komoly probléma.,Light pollution is a serious problem.
cél,target,Én is célponttá váltam.,"I have become a target, too."
fok,degree,Szeretnék bizonyos fokú átláthatóságot.,I want some degree of transparency.
húz,pull,Húzódj le. Hánynom kell.,Pull over. I'm going to be sick.
piros,red,Vett egy piros ruhát.,She bought a red dress.
férj,husband,Sok ellensége volt a férjének?,Did your husband have many enemies?
hozzáférés,access,Van hozzáférésem a könyvtárához.,I have access to his library.
mozgás,movement,Az ellenállás földalatti mozgalommá vált.,The resistance movement has gone underground.
bánik,treat,Gyerekként bánnak velem.,They treat me like a child.
azonosít,identify,"Kérlek, azonosítsd magad!",Please identify yourself.
veszteség,loss,Nagy veszteség a halála.,His death is a great loss.
fog; kell,shall,Fogjunk egy taxit?,Shall we take a taxi?
modern,modern,Nekem aztán a modern szobrászat nem mond semmit.,I really can't understand modern sculpture.
nyomás,pressure,A nép nyomása késztette tettre a hadsereget.,Public pressure forced the army to act.
autóbusz,bus,Apám autóbusz-vezető.,My father is a bus driver.
bánásmód,treatment,Nem szoktam hozzá az ilyen bánásmódhoz.,I'm not accustomed to such treatment.
konferencia,conference,A konferencia három napig tart.,The conference lasts three days.
magad,yourself,Tegnap este jól érezted magad?,Did you enjoy yourself yesterday evening?
ellát,supply,Ellátták a falusiakat étellel.,They supplied the villagers with food.
falu,village,A vulkánkitörés veszélyeztette a falut.,The volcanic eruption threatened the village.
érték; érdemes,worth,"Mindenesetre, a témát érdemes megvitatni.","Nevertheless, the topic is worth discussing."
természetes,natural,A természeti erőforrások nem korlátlanok.,Natural resources are not limitless.
expressz,express,Az expressz 18:30-kor érkezik.,The express arrives at 6:30 p.m.
jelez,indicate,"Ez a lámpa jelzi, hogy a gép be van kapcsolva.",This light indicates that the machine is on.
